16
16
16
16
16
16
16
16
16
16
32
16
16
16
16
32
32
16
16
32
32
16
32
16
16
64
16
16
16
16
16
16
16
16
16
32
32
16
16
16
16
16
16
16
16
32
32
16
16
32
16
16
16
16
16
32
16
64
64
16
16
16
16
16
16
16
16
32
16
16
16
16
16
32
32
16
32
16
64
16
16
16
16
16
16
16
16
16
16
16
32
16
16
16
16
16
16
32
16
16
16
16
32
16
16
16
16
16
16
16
32
16
16
32
16
